user_id,variant,session_ts,converted,revenue,pre_sessions_14d,pre_converted_14d
1418,B,2025-02-28 19:00:00,0,0.0,5,0
1427,B,2025-02-28 19:00:00,0,0.0,8,1
1450,B,2025-02-28 19:00:00,0,0.0,7,1
1464,A,2025-02-28 19:00:00,0,0.0,8,1
1820,B,2025-02-28 19:00:00,0,0.0,8,3
1865,B,2025-02-28 19:00:00,0,0.0,3,0
1984,A,2025-02-28 19:00:00,0,0.0,1,0
63,B,2025-02-28 20:00:00,0,0.0,2,0
70,B,2025-02-28 20:00:00,0,0.0,5,0
335,B,2025-02-28 20:00:00,0,0.0,4,1
521,B,2025-02-28 20:00:00,0,0.0,3,0
836,A,2025-02-28 20:00:00,0,0.0,1,0
909,B,2025-02-28 20:00:00,0,0.0,5,1
1057,B,2025-02-28 20:00:00,0,0.0,6,0
1152,A,2025-02-28 20:00:00,0,0.0,6,0
1184,A,2025-02-28 20:00:00,0,0.0,3,0
1280,A,2025-02-28 20:00:00,0,0.0,4,2
1331,A,2025-02-28 20:00:00,0,0.0,2,0
1463,A,2025-02-28 20:00:00,0,0.0,3,0
1719,B,2025-02-28 20:00:00,0,0.0,7,1
1830,A,2025-02-28 20:00:00,0,0.0,2,0
1952,B,2025-02-28 20:00:00,0,0.0,5,0
1998,A,2025-02-28 20:00:00,0,0.0,6,1
78,A,2025-03-01 09:00:00,0,0.0,2,0
193,A,2025-03-01 09:00:00,0,0.0,9,0
208,A,2025-03-01 09:00:00,0,0.0,2,0
308,A,2025-03-01 09:00:00,0,0.0,3,0
405,A,2025-03-01 09:00:00,0,0.0,3,0
745,B,2025-03-01 09:00:00,0,0.0,4,1
781,B,2025-03-01 09:00:00,0,0.0,2,1
932,A,2025-03-01 09:00:00,0,0.0,5,0
1071,A,2025-03-01 09:00:00,0,0.0,2,0
1389,B,2025-03-01 09:00:00,1,23.49924467726985,2,2
1605,A,2025-03-01 09:00:00,0,0.0,3,0
1698,B,2025-03-01 09:00:00,0,0.0,7,0
1761,A,2025-03-01 09:00:00,0,0.0,6,2
1776,B,2025-03-01 09:00:00,0,0.0,5,0
77,B,2025-03-01 10:00:00,0,0.0,3,0
97,A,2025-03-01 10:00:00,0,0.0,4,0
256,A,2025-03-01 10:00:00,1,11.909633294435634,5,1
279,A,2025-03-01 10:00:00,0,0.0,6,1
429,B,2025-03-01 10:00:00,1,13.57494113864709,5,2
588,B,2025-03-01 10:00:00,0,0.0,6,1
658,B,2025-03-01 10:00:00,0,0.0,7,1
1031,A,2025-03-01 10:00:00,0,0.0,11,0
1041,B,2025-03-01 10:00:00,0,0.0,5,2
1346,A,2025-03-01 10:00:00,0,0.0,4,0
1626,B,2025-03-01 10:00:00,0,0.0,6,0
1659,B,2025-03-01 10:00:00,0,0.0,6,1
1702,B,2025-03-01 10:00:00,0,0.0,2,1
1791,A,2025-03-01 10:00:00,1,5.3628373646586205,7,2
1843,A,2025-03-01 10:00:00,0,0.0,2,0
52,B,2025-03-01 11:00:00,0,0.0,4,0
60,B,2025-03-01 11:00:00,0,0.0,4,0
152,B,2025-03-01 11:00:00,0,0.0,7,1
186,B,2025-03-01 11:00:00,0,0.0,7,1
338,B,2025-03-01 11:00:00,1,10.93061560706915,8,2
441,A,2025-03-01 11:00:00,0,0.0,1,0
462,A,2025-03-01 11:00:00,0,0.0,9,1
526,A,2025-03-01 11:00:00,0,0.0,11,1
532,A,2025-03-01 11:00:00,1,13.004522625491331,8,2
549,A,2025-03-01 11:00:00,0,0.0,4,0
743,A,2025-03-01 11:00:00,0,0.0,9,0
841,A,2025-03-01 11:00:00,0,0.0,7,1
1033,A,2025-03-01 11:00:00,0,0.0,9,2
1057,B,2025-03-01 11:00:00,0,0.0,6,0
1123,B,2025-03-01 11:00:00,0,0.0,4,1
1209,A,2025-03-01 11:00:00,0,0.0,5,0
1495,B,2025-03-01 11:00:00,0,0.0,4,0
1538,B,2025-03-01 11:00:00,1,10.535051427385822,3,1
1658,A,2025-03-01 11:00:00,0,0.0,2,1
1710,A,2025-03-01 11:00:00,1,18.704700839252936,3,1
1930,A,2025-03-01 11:00:00,0,0.0,4,1
188,B,2025-03-01 12:00:00,0,0.0,5,1
620,A,2025-03-01 12:00:00,1,19.172629687159237,5,1
697,A,2025-03-01 12:00:00,1,5.469723044889779,4,1
711,A,2025-03-01 12:00:00,1,9.865445224216266,3,2
1245,A,2025-03-01 12:00:00,0,0.0,4,1
1297,A,2025-03-01 12:00:00,0,0.0,7,0
1361,B,2025-03-01 12:00:00,0,0.0,7,0
1503,B,2025-03-01 12:00:00,0,0.0,2,0
1683,A,2025-03-01 12:00:00,0,0.0,0,0
1871,A,2025-03-01 12:00:00,1,9.262847934264814,6,1
28,A,2025-03-01 13:00:00,0,0.0,4,1
125,B,2025-03-01 13:00:00,0,0.0,3,0
262,B,2025-03-01 13:00:00,0,0.0,6,0
347,A,2025-03-01 13:00:00,0,0.0,7,1
566,B,2025-03-01 13:00:00,0,0.0,2,0
654,B,2025-03-01 13:00:00,0,0.0,5,0
853,B,2025-03-01 13:00:00,0,0.0,5,1
936,A,2025-03-01 13:00:00,0,0.0,5,1
1231,A,2025-03-01 13:00:00,1,15.318902286475975,10,3
1241,A,2025-03-01 13:00:00,0,0.0,4,0
1286,B,2025-03-01 13:00:00,0,0.0,5,1
1367,B,2025-03-01 13:00:00,0,0.0,8,0
1404,B,2025-03-01 13:00:00,0,0.0,6,1
1482,B,2025-03-01 13:00:00,0,0.0,8,2
1540,A,2025-03-01 13:00:00,0,0.0,4,0
1621,A,2025-03-01 13:00:00,0,0.0,10,1
1695,A,2025-03-01 13:00:00,0,0.0,3,0
1741,B,2025-03-01 13:00:00,0,0.0,8,3
1906,B,2025-03-01 13:00:00,0,0.0,3,1
102,A,2025-03-01 14:00:00,0,0.0,4,0
138,B,2025-03-01 14:00:00,0,0.0,5,0
327,A,2025-03-01 14:00:00,0,0.0,10,2
430,A,2025-03-01 14:00:00,0,0.0,6,1
472,B,2025-03-01 14:00:00,0,0.0,8,1
512,A,2025-03-01 14:00:00,0,0.0,2,0
629,B,2025-03-01 14:00:00,0,0.0,4,2
692,A,2025-03-01 14:00:00,0,0.0,6,0
777,B,2025-03-01 14:00:00,0,0.0,2,0
959,A,2025-03-01 14:00:00,0,0.0,7,1
1238,A,2025-03-01 14:00:00,0,0.0,3,0
1241,A,2025-03-01 14:00:00,0,0.0,4,0
1297,A,2025-03-01 14:00:00,0,0.0,7,0
1393,B,2025-03-01 14:00:00,0,0.0,6,0
1509,B,2025-03-01 14:00:00,0,0.0,7,0
1512,A,2025-03-01 14:00:00,0,0.0,6,0
1522,A,2025-03-01 14:00:00,0,0.0,5,1
1548,B,2025-03-01 14:00:00,0,0.0,5,0
1563,A,2025-03-01 14:00:00,0,0.0,5,1
1784,B,2025-03-01 14:00:00,0,0.0,5,0
1785,A,2025-03-01 14:00:00,0,0.0,7,0
196,B,2025-03-01 15:00:00,0,0.0,7,1
300,B,2025-03-01 15:00:00,0,0.0,6,0
436,B,2025-03-01 15:00:00,0,0.0,5,0
565,A,2025-03-01 15:00:00,1,16.033320261171514,9,1
723,A,2025-03-01 15:00:00,0,0.0,5,0
822,A,2025-03-01 15:00:00,0,0.0,6,0
1147,A,2025-03-01 15:00:00,0,0.0,5,1
1426,B,2025-03-01 15:00:00,0,0.0,4,0
1956,A,2025-03-01 15:00:00,0,0.0,2,0
2000,A,2025-03-01 15:00:00,0,0.0,5,0
115,B,2025-03-01 16:00:00,0,0.0,2,0
184,A,2025-03-01 16:00:00,0,0.0,6,1
194,A,2025-03-01 16:00:00,0,0.0,5,1
405,A,2025-03-01 16:00:00,0,0.0,3,0
531,A,2025-03-01 16:00:00,0,0.0,6,0
567,B,2025-03-01 16:00:00,0,0.0,4,1
620,A,2025-03-01 16:00:00,0,0.0,5,1
672,A,2025-03-01 16:00:00,0,0.0,1,0
1233,B,2025-03-01 16:00:00,0,0.0,1,1
1248,B,2025-03-01 16:00:00,1,3.3006012179669084,4,2
1319,A,2025-03-01 16:00:00,0,0.0,3,0
1462,A,2025-03-01 16:00:00,0,0.0,3,2
1608,A,2025-03-01 16:00:00,0,0.0,1,0
1696,A,2025-03-01 16:00:00,0,0.0,5,2
1837,A,2025-03-01 16:00:00,0,0.0,6,0
1909,A,2025-03-01 16:00:00,0,0.0,3,0
215,A,2025-03-01 17:00:00,1,18.69017623440799,8,3
283,B,2025-03-01 17:00:00,0,0.0,3,1
412,A,2025-03-01 17:00:00,1,5.70747944032395,8,1
838,A,2025-03-01 17:00:00,0,0.0,5,0
876,A,2025-03-01 17:00:00,0,0.0,5,0
922,B,2025-03-01 17:00:00,0,0.0,8,2
1258,A,2025-03-01 17:00:00,0,0.0,5,1
1397,A,2025-03-01 17:00:00,0,0.0,3,0
1465,A,2025-03-01 17:00:00,0,0.0,5,1
1534,B,2025-03-01 17:00:00,0,0.0,9,0
1630,B,2025-03-01 17:00:00,0,0.0,6,1
1867,A,2025-03-01 17:00:00,0,0.0,5,0
78,A,2025-03-01 18:00:00,0,0.0,2,0
86,A,2025-03-01 18:00:00,0,0.0,6,1
173,B,2025-03-01 18:00:00,0,0.0,7,0
193,A,2025-03-01 18:00:00,0,0.0,9,0
613,B,2025-03-01 18:00:00,0,0.0,4,0
811,B,2025-03-01 18:00:00,0,0.0,6,1
1040,B,2025-03-01 18:00:00,0,0.0,7,1
1291,B,2025-03-01 18:00:00,0,0.0,5,0
1346,A,2025-03-01 18:00:00,0,0.0,4,0
1415,B,2025-03-01 18:00:00,0,0.0,7,1
1582,B,2025-03-01 18:00:00,0,0.0,8,0
1838,B,2025-03-01 18:00:00,0,0.0,4,2
1902,A,2025-03-01 18:00:00,0,0.0,5,0
133,B,2025-03-01 19:00:00,0,0.0,8,1
309,A,2025-03-01 19:00:00,0,0.0,3,1
675,A,2025-03-01 19:00:00,0,0.0,2,0
730,A,2025-03-01 19:00:00,0,0.0,2,0
732,A,2025-03-01 19:00:00,0,0.0,4,0
752,B,2025-03-01 19:00:00,0,0.0,7,1
838,A,2025-03-01 19:00:00,0,0.0,5,0
1318,B,2025-03-01 19:00:00,0,0.0,5,1
1320,B,2025-03-01 19:00:00,0,0.0,3,0
1442,A,2025-03-01 19:00:00,0,0.0,7,1
1823,A,2025-03-01 19:00:00,0,0.0,5,0
1857,B,2025-03-01 19:00:00,0,0.0,8,0
49,A,2025-03-01 20:00:00,0,0.0,6,1
135,B,2025-03-01 20:00:00,0,0.0,2,0
174,A,2025-03-01 20:00:00,0,0.0,2,2
201,A,2025-03-01 20:00:00,1,19.562679757245935,4,0
294,B,2025-03-01 20:00:00,0,0.0,9,2
345,B,2025-03-01 20:00:00,0,0.0,4,0
397,A,2025-03-01 20:00:00,0,0.0,2,1
435,B,2025-03-01 20:00:00,0,0.0,4,0
743,A,2025-03-01 20:00:00,0,0.0,9,0
1029,A,2025-03-01 20:00:00,0,0.0,1,0
1029,A,2025-03-01 20:00:00,0,0.0,1,0
1228,A,2025-03-01 20:00:00,0,0.0,3,0
1426,B,2025-03-01 20:00:00,0,0.0,4,0
1542,B,2025-03-01 20:00:00,0,0.0,2,0
1546,B,2025-03-01 20:00:00,0,0.0,1,0
1585,A,2025-03-01 20:00:00,0,0.0,7,1
1910,A,2025-03-01 20:00:00,0,0.0,6,0
235,B,2025-03-02 09:00:00,0,0.0,4,0
878,A,2025-03-02 09:00:00,0,0.0,5,1
1035,B,2025-03-02 09:00:00,0,0.0,4,0
1250,B,2025-03-02 09:00:00,0,0.0,4,0
1504,A,2025-03-02 09:00:00,0,0.0,6,1
1854,A,2025-03-02 09:00:00,0,0.0,6,1
1902,A,2025-03-02 09:00:00,0,0.0,5,0
1940,B,2025-03-02 09:00:00,0,0.0,9,4
1967,B,2025-03-02 09:00:00,0,0.0,6,0
102,A,2025-03-02 10:00:00,0,0.0,4,0
316,A,2025-03-02 10:00:00,0,0.0,4,1
641,B,2025-03-02 10:00:00,1,13.551659304797937,4,1
693,B,2025-03-02 10:00:00,0,0.0,6,2
902,B,2025-03-02 10:00:00,0,0.0,7,1
932,A,2025-03-02 10:00:00,0,0.0,5,0
1110,A,2025-03-02 10:00:00,0,0.0,3,0
1888,A,2025-03-02 10:00:00,0,0.0,4,0
167,B,2025-03-02 11:00:00,0,0.0,6,0
328,B,2025-03-02 11:00:00,0,0.0,3,2
403,B,2025-03-02 11:00:00,0,0.0,5,0
662,B,2025-03-02 11:00:00,0,0.0,8,3
733,A,2025-03-02 11:00:00,0,0.0,9,0
767,A,2025-03-02 11:00:00,0,0.0,3,0
830,A,2025-03-02 11:00:00,0,0.0,5,0
987,B,2025-03-02 11:00:00,0,0.0,4,0
998,A,2025-03-02 11:00:00,0,0.0,1,0
1004,B,2025-03-02 11:00:00,0,0.0,6,1
1171,B,2025-03-02 11:00:00,0,0.0,6,1
1195,B,2025-03-02 11:00:00,0,0.0,8,0
1320,B,2025-03-02 11:00:00,0,0.0,3,0
1490,B,2025-03-02 11:00:00,0,0.0,2,0
1522,A,2025-03-02 11:00:00,0,0.0,5,1
1864,A,2025-03-02 11:00:00,0,0.0,5,0
1923,A,2025-03-02 11:00:00,0,0.0,5,1
1977,B,2025-03-02 11:00:00,0,0.0,7,0
56,A,2025-03-02 12:00:00,0,0.0,2,0
334,B,2025-03-02 12:00:00,0,0.0,6,0
427,B,2025-03-02 12:00:00,0,0.0,6,0
562,A,2025-03-02 12:00:00,0,0.0,4,1
728,A,2025-03-02 12:00:00,0,0.0,6,1
869,B,2025-03-02 12:00:00,0,0.0,5,0
966,B,2025-03-02 12:00:00,0,0.0,2,0
1410,B,2025-03-02 12:00:00,0,0.0,9,0
1759,B,2025-03-02 12:00:00,0,0.0,9,0
1808,B,2025-03-02 12:00:00,0,0.0,6,0
1870,A,2025-03-02 12:00:00,0,0.0,7,0
1879,B,2025-03-02 12:00:00,0,0.0,4,0
27,A,2025-03-02 13:00:00,0,0.0,5,0
246,A,2025-03-02 13:00:00,0,0.0,6,0
704,A,2025-03-02 13:00:00,0,0.0,3,1
809,B,2025-03-02 13:00:00,0,0.0,7,1
894,B,2025-03-02 13:00:00,0,0.0,9,5
1078,A,2025-03-02 13:00:00,0,0.0,0,0
1094,B,2025-03-02 13:00:00,0,0.0,9,1
1135,A,2025-03-02 13:00:00,0,0.0,1,0
1141,B,2025-03-02 13:00:00,0,0.0,7,1
1331,A,2025-03-02 13:00:00,0,0.0,2,0
1468,A,2025-03-02 13:00:00,0,0.0,8,0
1529,B,2025-03-02 13:00:00,1,11.758261149354865,8,2
1673,A,2025-03-02 13:00:00,0,0.0,3,0
1732,A,2025-03-02 13:00:00,0,0.0,3,0
1843,A,2025-03-02 13:00:00,0,0.0,2,0
1886,B,2025-03-02 13:00:00,0,0.0,5,0
1930,A,2025-03-02 13:00:00,0,0.0,4,1
513,A,2025-03-02 14:00:00,0,0.0,6,0
516,B,2025-03-02 14:00:00,1,4.734701538858248,8,0
734,B,2025-03-02 14:00:00,1,8.861112011979637,7,0
788,B,2025-03-02 14:00:00,0,0.0,11,2
877,A,2025-03-02 14:00:00,0,0.0,9,0
904,A,2025-03-02 14:00:00,0,0.0,9,0
925,A,2025-03-02 14:00:00,0,0.0,7,2
929,A,2025-03-02 14:00:00,0,0.0,10,1
1256,A,2025-03-02 14:00:00,0,0.0,11,1
1386,A,2025-03-02 14:00:00,0,0.0,2,0
1390,B,2025-03-02 14:00:00,0,0.0,3,2
1433,A,2025-03-02 14:00:00,0,0.0,3,0
1727,B,2025-03-02 14:00:00,0,0.0,4,1
1826,A,2025-03-02 14:00:00,0,0.0,4,0
1991,A,2025-03-02 14:00:00,0,0.0,7,2
304,B,2025-03-02 15:00:00,0,0.0,5,0
463,B,2025-03-02 15:00:00,0,0.0,1,0
494,A,2025-03-02 15:00:00,0,0.0,6,1
580,A,2025-03-02 15:00:00,0,0.0,1,0
835,A,2025-03-02 15:00:00,0,0.0,2,0
942,B,2025-03-02 15:00:00,0,0.0,5,0
1043,B,2025-03-02 15:00:00,0,0.0,3,1
1285,B,2025-03-02 15:00:00,0,0.0,4,0
1289,B,2025-03-02 15:00:00,0,0.0,6,0
1593,A,2025-03-02 15:00:00,0,0.0,3,1
1643,B,2025-03-02 15:00:00,0,0.0,6,0
1839,A,2025-03-02 15:00:00,0,0.0,3,1
1860,B,2025-03-02 15:00:00,0,0.0,4,2
1874,B,2025-03-02 15:00:00,1,22.674053701335875,1,0
1938,B,2025-03-02 15:00:00,0,0.0,8,0
1982,B,2025-03-02 15:00:00,0,0.0,7,3
67,B,2025-03-02 16:00:00,0,0.0,4,0
195,B,2025-03-02 16:00:00,0,0.0,3,0
347,A,2025-03-02 16:00:00,0,0.0,7,1
404,A,2025-03-02 16:00:00,0,0.0,3,0
741,B,2025-03-02 16:00:00,0,0.0,7,0
769,A,2025-03-02 16:00:00,0,0.0,6,0
920,B,2025-03-02 16:00:00,0,0.0,5,1
1002,B,2025-03-02 16:00:00,0,0.0,5,1
1289,B,2025-03-02 16:00:00,0,0.0,6,0
1327,B,2025-03-02 16:00:00,0,0.0,6,1
1389,B,2025-03-02 16:00:00,0,0.0,2,2
1434,B,2025-03-02 16:00:00,1,5.433367486611397,4,1
1655,A,2025-03-02 16:00:00,0,0.0,7,2
1742,A,2025-03-02 16:00:00,0,0.0,3,1
1787,A,2025-03-02 16:00:00,0,0.0,3,0
1907,B,2025-03-02 16:00:00,0,0.0,6,2
1,B,2025-03-02 17:00:00,0,0.0,2,0
41,B,2025-03-02 17:00:00,0,0.0,4,0
136,A,2025-03-02 17:00:00,0,0.0,5,1
453,A,2025-03-02 17:00:00,0,0.0,4,0
510,A,2025-03-02 17:00:00,0,0.0,2,0
615,A,2025-03-02 17:00:00,0,0.0,2,1
621,A,2025-03-02 17:00:00,0,0.0,4,1
829,A,2025-03-02 17:00:00,0,0.0,4,0
981,B,2025-03-02 17:00:00,0,0.0,6,1
1015,A,2025-03-02 17:00:00,0,0.0,4,1
1365,A,2025-03-02 17:00:00,0,0.0,5,0
1408,A,2025-03-02 17:00:00,0,0.0,5,1
1461,B,2025-03-02 17:00:00,0,0.0,1,1
1605,A,2025-03-02 17:00:00,0,0.0,3,0
1637,B,2025-03-02 17:00:00,1,10.390517205088724,5,2
1677,B,2025-03-02 17:00:00,0,0.0,8,1
1781,A,2025-03-02 17:00:00,0,0.0,8,1
1833,B,2025-03-02 17:00:00,0,0.0,6,0
1923,A,2025-03-02 17:00:00,0,0.0,5,1
1994,A,2025-03-02 17:00:00,0,0.0,3,0
244,A,2025-03-02 18:00:00,0,0.0,6,0
289,A,2025-03-02 18:00:00,0,0.0,3,0
521,B,2025-03-02 18:00:00,0,0.0,3,0
535,A,2025-03-02 18:00:00,0,0.0,5,0
1122,A,2025-03-02 18:00:00,0,0.0,6,2
1133,B,2025-03-02 18:00:00,0,0.0,6,2
1228,A,2025-03-02 18:00:00,0,0.0,3,0
1452,B,2025-03-02 18:00:00,0,0.0,7,2
1515,A,2025-03-02 18:00:00,0,0.0,9,1
1651,A,2025-03-02 18:00:00,0,0.0,3,0
1749,A,2025-03-02 18:00:00,0,0.0,4,1
1966,B,2025-03-02 18:00:00,0,0.0,5,0
25,B,2025-03-02 19:00:00,0,0.0,5,0
86,A,2025-03-02 19:00:00,0,0.0,6,1
97,A,2025-03-02 19:00:00,0,0.0,4,0
125,B,2025-03-02 19:00:00,0,0.0,3,0
165,B,2025-03-02 19:00:00,0,0.0,4,0
631,B,2025-03-02 19:00:00,1,11.308440162373548,4,2
715,B,2025-03-02 19:00:00,0,0.0,5,1
842,B,2025-03-02 19:00:00,0,0.0,2,0
866,B,2025-03-02 19:00:00,0,0.0,3,0
908,A,2025-03-02 19:00:00,0,0.0,4,1
987,B,2025-03-02 19:00:00,0,0.0,4,0
1649,B,2025-03-02 19:00:00,0,0.0,9,3
1704,B,2025-03-02 19:00:00,1,5.984596840243498,4,1
1777,B,2025-03-02 19:00:00,0,0.0,3,0
177,B,2025-03-02 20:00:00,0,0.0,7,1
358,A,2025-03-02 20:00:00,0,0.0,5,1
453,A,2025-03-02 20:00:00,0,0.0,4,0
468,A,2025-03-02 20:00:00,0,0.0,6,0
516,B,2025-03-02 20:00:00,0,0.0,8,0
536,A,2025-03-02 20:00:00,0,0.0,4,1
611,A,2025-03-02 20:00:00,1,7.165686242786557,7,0
721,A,2025-03-02 20:00:00,0,0.0,8,2
744,B,2025-03-02 20:00:00,0,0.0,3,0
776,B,2025-03-02 20:00:00,0,0.0,3,0
855,B,2025-03-02 20:00:00,0,0.0,4,0
1021,A,2025-03-02 20:00:00,0,0.0,5,1
1040,B,2025-03-02 20:00:00,0,0.0,7,1
1068,B,2025-03-02 20:00:00,0,0.0,6,0
1178,B,2025-03-02 20:00:00,0,0.0,6,1
1253,A,2025-03-02 20:00:00,0,0.0,4,0
1276,A,2025-03-02 20:00:00,0,0.0,10,1
1518,A,2025-03-02 20:00:00,0,0.0,2,0
1555,A,2025-03-02 20:00:00,0,0.0,3,0
1688,B,2025-03-02 20:00:00,0,0.0,5,1
1769,B,2025-03-02 20:00:00,0,0.0,4,1
74,B,2025-03-03 09:00:00,0,0.0,5,1
90,A,2025-03-03 09:00:00,0,0.0,5,1
294,B,2025-03-03 09:00:00,0,0.0,9,2
299,B,2025-03-03 09:00:00,0,0.0,5,1
356,B,2025-03-03 09:00:00,0,0.0,5,0
368,B,2025-03-03 09:00:00,1,14.69951803220318,8,2
418,B,2025-03-03 09:00:00,0,0.0,4,0
430,A,2025-03-03 09:00:00,0,0.0,6,1
546,A,2025-03-03 09:00:00,0,0.0,3,0
625,A,2025-03-03 09:00:00,0,0.0,5,0
699,A,2025-03-03 09:00:00,0,0.0,4,0
990,B,2025-03-03 09:00:00,0,0.0,5,0
1038,A,2025-03-03 09:00:00,0,0.0,6,0
1111,A,2025-03-03 09:00:00,0,0.0,6,1
1242,B,2025-03-03 09:00:00,0,0.0,3,0
1376,B,2025-03-03 09:00:00,0,0.0,6,1
1569,B,2025-03-03 09:00:00,0,0.0,4,0
1682,B,2025-03-03 09:00:00,1,8.162427560266918,4,1
1744,A,2025-03-03 09:00:00,0,0.0,3,1
1865,B,2025-03-03 09:00:00,0,0.0,3,0
1933,B,2025-03-03 09:00:00,0,0.0,5,0
33,A,2025-03-03 10:00:00,0,0.0,6,1
205,B,2025-03-03 10:00:00,0,0.0,2,0
294,B,2025-03-03 10:00:00,0,0.0,9,2
338,B,2025-03-03 10:00:00,0,0.0,8,2
508,B,2025-03-03 10:00:00,0,0.0,7,1
705,A,2025-03-03 10:00:00,0,0.0,6,0
798,A,2025-03-03 10:00:00,1,8.82153613878399,10,2
819,A,2025-03-03 10:00:00,0,0.0,5,2
941,B,2025-03-03 10:00:00,0,0.0,5,0
997,B,2025-03-03 10:00:00,0,0.0,6,1
1065,A,2025-03-03 10:00:00,0,0.0,4,1
1140,A,2025-03-03 10:00:00,1,14.948462563665702,2,0
1155,B,2025-03-03 10:00:00,0,0.0,5,0
1202,B,2025-03-03 10:00:00,1,8.98435670827731,4,0
1218,A,2025-03-03 10:00:00,0,0.0,7,2
1235,B,2025-03-03 10:00:00,0,0.0,5,0
1241,A,2025-03-03 10:00:00,0,0.0,4,0
1292,A,2025-03-03 10:00:00,0,0.0,3,0
1456,A,2025-03-03 10:00:00,0,0.0,5,0
1490,B,2025-03-03 10:00:00,0,0.0,2,0
1586,A,2025-03-03 10:00:00,0,0.0,6,0
1808,B,2025-03-03 10:00:00,0,0.0,6,0
59,A,2025-03-03 11:00:00,0,0.0,2,0
67,B,2025-03-03 11:00:00,0,0.0,4,0
199,A,2025-03-03 11:00:00,0,0.0,3,0
225,A,2025-03-03 11:00:00,0,0.0,4,1
512,A,2025-03-03 11:00:00,0,0.0,2,0
582,B,2025-03-03 11:00:00,0,0.0,2,0
586,A,2025-03-03 11:00:00,0,0.0,8,2
710,A,2025-03-03 11:00:00,0,0.0,9,1
717,A,2025-03-03 11:00:00,0,0.0,7,2
837,A,2025-03-03 11:00:00,0,0.0,6,1
1004,B,2025-03-03 11:00:00,0,0.0,6,1
1062,A,2025-03-03 11:00:00,0,0.0,6,1
1191,B,2025-03-03 11:00:00,0,0.0,5,0
1267,A,2025-03-03 11:00:00,0,0.0,5,1
1366,B,2025-03-03 11:00:00,0,0.0,4,1
1457,A,2025-03-03 11:00:00,0,0.0,2,0
1500,B,2025-03-03 11:00:00,0,0.0,4,1
1519,A,2025-03-03 11:00:00,0,0.0,6,0
1521,B,2025-03-03 11:00:00,0,0.0,2,0
1620,A,2025-03-03 11:00:00,0,0.0,9,3
1725,B,2025-03-03 11:00:00,0,0.0,2,1
1757,A,2025-03-03 11:00:00,0,0.0,5,0
1791,A,2025-03-03 11:00:00,0,0.0,7,2
1794,B,2025-03-03 11:00:00,0,0.0,5,0
1810,B,2025-03-03 11:00:00,0,0.0,8,1
1815,A,2025-03-03 11:00:00,0,0.0,2,1
1893,B,2025-03-03 11:00:00,0,0.0,3,1
1896,A,2025-03-03 11:00:00,0,0.0,5,1
72,B,2025-03-03 12:00:00,0,0.0,7,1
186,B,2025-03-03 12:00:00,0,0.0,7,1
261,B,2025-03-03 12:00:00,0,0.0,6,0
285,B,2025-03-03 12:00:00,0,0.0,4,2
371,B,2025-03-03 12:00:00,0,0.0,2,0
411,B,2025-03-03 12:00:00,0,0.0,7,1
583,B,2025-03-03 12:00:00,0,0.0,7,1
694,A,2025-03-03 12:00:00,0,0.0,2,0
977,B,2025-03-03 12:00:00,0,0.0,7,2
1094,B,2025-03-03 12:00:00,0,0.0,9,1
1284,A,2025-03-03 12:00:00,0,0.0,3,0
1285,B,2025-03-03 12:00:00,0,0.0,4,0
1318,B,2025-03-03 12:00:00,0,0.0,5,1
1399,B,2025-03-03 12:00:00,0,0.0,2,0
1469,A,2025-03-03 12:00:00,0,0.0,6,1
1470,B,2025-03-03 12:00:00,0,0.0,4,0
1536,A,2025-03-03 12:00:00,0,0.0,1,0
103,B,2025-03-03 13:00:00,0,0.0,8,3
452,B,2025-03-03 13:00:00,0,0.0,12,2
578,A,2025-03-03 13:00:00,0,0.0,5,0
606,A,2025-03-03 13:00:00,0,0.0,3,0
796,B,2025-03-03 13:00:00,0,0.0,10,1
997,B,2025-03-03 13:00:00,0,0.0,6,1
1097,A,2025-03-03 13:00:00,0,0.0,1,0
1434,B,2025-03-03 13:00:00,0,0.0,4,1
1584,A,2025-03-03 13:00:00,0,0.0,9,0
1658,A,2025-03-03 13:00:00,0,0.0,2,1
1712,B,2025-03-03 13:00:00,0,0.0,5,1
1764,B,2025-03-03 13:00:00,0,0.0,4,0
1869,B,2025-03-03 13:00:00,0,0.0,6,2
155,A,2025-03-03 14:00:00,0,0.0,5,0
177,B,2025-03-03 14:00:00,0,0.0,7,1
286,B,2025-03-03 14:00:00,0,0.0,4,0
326,B,2025-03-03 14:00:00,0,0.0,3,1
378,A,2025-03-03 14:00:00,0,0.0,5,0
503,A,2025-03-03 14:00:00,0,0.0,4,0
520,B,2025-03-03 14:00:00,0,0.0,3,0
585,A,2025-03-03 14:00:00,0,0.0,5,3
693,B,2025-03-03 14:00:00,0,0.0,6,2
714,A,2025-03-03 14:00:00,1,15.88635892110029,6,1
799,A,2025-03-03 14:00:00,0,0.0,5,0
852,B,2025-03-03 14:00:00,0,0.0,4,0
919,B,2025-03-03 14:00:00,0,0.0,6,1
1106,A,2025-03-03 14:00:00,0,0.0,4,0
1160,B,2025-03-03 14:00:00,1,4.88407480131121,7,1
1187,B,2025-03-03 14:00:00,0,0.0,6,4
1540,A,2025-03-03 14:00:00,0,0.0,4,0
1693,A,2025-03-03 14:00:00,0,0.0,7,1
28,A,2025-03-03 15:00:00,1,7.670809384161913,4,1
285,B,2025-03-03 15:00:00,0,0.0,4,2
